episode_id,task_id,set,planner,recovery,terminal_status,independent_complete_success,objects_completed,objects_total,expected_met,failure_type,recovery_events,replan_events,model_requests,sim_time_s,wall_time_s
s1_clean_3obj_s542_20260918_031541_471,s1_clean_3obj_s542,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.79,3.89
s1_clean_3obj_s550_20260918_031545_928,s1_clean_3obj_s550,s1_clean,rule,True,failed,False,1,3,False,IK_OR_PATH_UNREACHABLE,1,3,0,320.16,6.63
s1_clean_3obj_s551_20260918_031553_145,s1_clean_3obj_s551,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.74,3.9
s1_clean_3obj_s552_20260918_031557_620,s1_clean_3obj_s552,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.71,3.78
s1_clean_3obj_s560_20260918_031602_054,s1_clean_3obj_s560,s1_clean,rule,True,failed,False,2,3,False,TARGET_NO_FREE_SLOT,0,3,0,191.43,3.82
s1_clean_3obj_s561_20260918_031606_440,s1_clean_3obj_s561,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.64,3.91
s1_clean_3obj_s562_20260918_031610_924,s1_clean_3obj_s562,s1_clean,rule,True,success,True,3,3,True,,0,1,0,194.12,4.16
s1_clean_3obj_s570_20260918_031615_666,s1_clean_3obj_s570,s1_clean,rule,True,success,True,3,3,True,,0,1,0,193.68,3.97
s1_clean_3obj_s571_20260918_031620_221,s1_clean_3obj_s571,s1_clean,rule,True,failed,False,1,3,False,TARGET_NO_FREE_SLOT,0,3,0,127.37,2.69
s1_clean_3obj_s572_20260918_031623_473,s1_clean_3obj_s572,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.9,4.16
s1_clean_3obj_s580_20260918_031628_211,s1_clean_3obj_s580,s1_clean,rule,True,failed,False,2,3,False,TARGET_NO_FREE_SLOT,0,3,0,191.23,3.84
s1_clean_3obj_s581_20260918_031632_620,s1_clean_3obj_s581,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.72,3.89
s1_clean_3obj_s582_20260918_031637_092,s1_clean_3obj_s582,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.76,3.98
s1_clean_3obj_s590_20260918_031641_655,s1_clean_3obj_s590,s1_clean,rule,True,failed,False,1,3,False,TARGET_NO_FREE_SLOT,0,3,0,127.42,2.59
s1_clean_3obj_s591_20260918_031644_835,s1_clean_3obj_s591,s1_clean,rule,True,success,True,3,3,True,,0,1,0,192.7,3.89
s1_clean_3obj_s592_20260918_031649_322,s1_clean_3obj_s592,s1_clean,rule,True,failed,False,2,3,False,TARGET_NO_FREE_SLOT,0,3,0,191.28,3.93
s1_clean_4obj_s500_20260918_031653_835,s1_clean_4obj_s500,s1_clean,rule,True,failed,False,3,4,False,IK_OR_PATH_UNREACHABLE,0,3,0,378.14,9.84
s1_clean_4obj_s501_20260918_031704_242,s1_clean_4obj_s501,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.84,5.79
s1_clean_4obj_s502_20260918_031710_592,s1_clean_4obj_s502,s1_clean,rule,True,failed,False,2,4,False,TARGET_NO_FREE_SLOT,0,3,0,191.27,6.72
s1_clean_4obj_s510_20260918_031717_886,s1_clean_4obj_s510,s1_clean,rule,True,failed,False,2,4,False,TARGET_NO_FREE_SLOT,0,3,0,191.57,4.3
s1_clean_4obj_s511_20260918_031722_751,s1_clean_4obj_s511,s1_clean,rule,True,success,True,4,4,True,,0,1,0,258.69,7.95
s1_clean_4obj_s512_20260918_031731_303,s1_clean_4obj_s512,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.52,5.94
s1_clean_4obj_s520_20260918_031737_828,s1_clean_4obj_s520,s1_clean,rule,True,failed,False,3,4,False,IK_OR_PATH_UNREACHABLE,0,3,0,377.32,10.34
s1_clean_4obj_s521_20260918_031748_752,s1_clean_4obj_s521,s1_clean,rule,True,failed,False,1,4,False,TARGET_NO_FREE_SLOT,0,3,0,127.32,2.98
s1_clean_4obj_s522_20260918_031752_326,s1_clean_4obj_s522,s1_clean,rule,True,failed,False,3,4,False,TARGET_NO_FREE_SLOT,0,3,0,255.56,5.75
s1_clean_4obj_s530_20260918_031758_639,s1_clean_4obj_s530,s1_clean,rule,True,success,True,4,4,True,,0,2,0,256.62,6.11
s1_clean_4obj_s531_20260918_031805_326,s1_clean_4obj_s531,s1_clean,rule,True,failed,False,3,4,False,TARGET_NO_FREE_SLOT,0,3,0,255.3,5.64
s1_clean_4obj_s532_20260918_031811_541,s1_clean_4obj_s532,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.64,8.21
s1_clean_4obj_s540_20260918_031820_316,s1_clean_4obj_s540,s1_clean,rule,True,failed,False,3,4,False,TARGET_NO_FREE_SLOT,0,3,0,255.42,6.0
s1_clean_4obj_s541_20260918_031826_879,s1_clean_4obj_s541,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.54,5.8
s1_clean_4obj_s542_20260918_031833_329,s1_clean_4obj_s542,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.95,5.99
s1_clean_4obj_s550_20260918_031839_896,s1_clean_4obj_s550,s1_clean,rule,True,failed,False,2,4,False,IK_OR_PATH_UNREACHABLE,0,3,0,377.55,8.24
s1_clean_4obj_s551_20260918_031848_760,s1_clean_4obj_s551,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.9,5.89
s1_clean_4obj_s552_20260918_031855_254,s1_clean_4obj_s552,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.84,5.43
s1_clean_4obj_s560_20260918_031901_250,s1_clean_4obj_s560,s1_clean,rule,True,failed,False,2,4,False,TARGET_NO_FREE_SLOT,0,3,0,191.45,4.6
s1_clean_4obj_s561_20260918_031906_416,s1_clean_4obj_s561,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.63,5.99
s1_clean_4obj_s562_20260918_031912_989,s1_clean_4obj_s562,s1_clean,rule,True,failed,False,3,4,False,TARGET_NO_FREE_SLOT,0,3,0,257.54,5.76
s1_clean_4obj_s570_20260918_031919_318,s1_clean_4obj_s570,s1_clean,rule,True,failed,False,3,4,False,ANOMALOUS_CONTACT,0,3,0,322.5,7.58
s1_clean_4obj_s571_20260918_031927_470,s1_clean_4obj_s571,s1_clean,rule,True,failed,False,1,4,False,TARGET_NO_FREE_SLOT,0,3,0,127.38,5.66
s1_clean_4obj_s572_20260918_031933_700,s1_clean_4obj_s572,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.76,5.92
s1_clean_4obj_s580_20260918_031940_209,s1_clean_4obj_s580,s1_clean,rule,True,failed,False,2,4,False,TARGET_NO_FREE_SLOT,0,3,0,191.24,6.24
s1_clean_4obj_s581_20260918_031947_002,s1_clean_4obj_s581,s1_clean,rule,True,success,True,4,4,True,,0,1,0,256.47,5.57
s1_clean_4obj_s582_20260918_031953_139,s1_clean_4obj_s582,s1_clean,rule,True,failed,False,3,4,False,TARGET_NO_FREE_SLOT,0,3,0,255.51,5.46
s1_clean_4obj_s590_20260918_031959_155,s1_clean_4obj_s590,s1_clean,rule,True,failed,False,1,4,False,TARGET_NO_FREE_SLOT,0,3,0,127.42,2.84
s1_clean_4obj_s591_20260918_032002_548,s1_clean_4obj_s591,s1_clean,rule,True,failed,False,3,4,False,IK_OR_PATH_UNREACHABLE,0,3,0,379.98,8.41
s1_clean_4obj_s592_20260918_032011_509,s1_clean_4obj_s592,s1_clean,rule,True,failed,False,2,4,False,TARGET_NO_FREE_SLOT,0,3,0,191.27,6.52
s1_clean_5obj_s500_20260918_032018_584,s1_clean_5obj_s500,s1_clean,rule,True,success,True,5,5,True,,0,1,0,323.75,8.29
s1_clean_5obj_s501_20260918_032027_426,s1_clean_5obj_s501,s1_clean,rule,True,success,True,5,5,True,,0,1,0,320.7,7.39
s1_clean_5obj_s502_20260918_032035_362,s1_clean_5obj_s502,s1_clean,rule,True,failed,False,2,5,False,TARGET_NO_FREE_SLOT,0,3,0,191.27,6.9
s1_clean_5obj_s510_20260918_032042_821,s1_clean_5obj_s510,s1_clean,rule,True,failed,False,2,5,False,TARGET_NO_FREE_SLOT,0,3,0,191.54,4.42
s1_clean_5obj_s511_20260918_032047_796,s1_clean_5obj_s511,s1_clean,rule,True,success,True,5,5,True,,0,1,0,321.46,10.24
s1_clean_5obj_s512_20260918_032058_598,s1_clean_5obj_s512,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.03,7.92
s1_clean_5obj_s520_20260918_032107_075,s1_clean_5obj_s520,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.35,9.68
s1_clean_5obj_s521_20260918_032117_311,s1_clean_5obj_s521,s1_clean,rule,True,failed,False,1,5,False,TARGET_NO_FREE_SLOT,0,3,0,127.55,3.19
s1_clean_5obj_s522_20260918_032121_068,s1_clean_5obj_s522,s1_clean,rule,True,failed,False,3,5,False,TARGET_NO_FREE_SLOT,0,3,0,255.43,5.99
s1_clean_5obj_s530_20260918_032127_612,s1_clean_5obj_s530,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.38,7.8
s1_clean_5obj_s531_20260918_032135_972,s1_clean_5obj_s531,s1_clean,rule,True,failed,False,3,5,False,TARGET_NO_FREE_SLOT,0,3,0,255.3,5.94
s1_clean_5obj_s532_20260918_032142_467,s1_clean_5obj_s532,s1_clean,rule,True,success,True,5,5,True,,0,1,0,320.45,10.13
s1_clean_5obj_s540_20260918_032153_160,s1_clean_5obj_s540,s1_clean,rule,True,failed,False,3,5,False,TARGET_NO_FREE_SLOT,0,3,0,255.37,10.77
s1_clean_5obj_s541_20260918_032204_481,s1_clean_5obj_s541,s1_clean,rule,True,success,True,5,5,True,,0,1,0,320.22,8.01
s1_clean_5obj_s542_20260918_032213_042,s1_clean_5obj_s542,s1_clean,rule,True,failed,False,3,5,False,IK_OR_PATH_UNREACHABLE,0,3,0,441.8,10.93
s1_clean_5obj_s550_20260918_032224_527,s1_clean_5obj_s550,s1_clean,rule,True,failed,False,3,5,False,IK_OR_PATH_UNREACHABLE,0,3,0,441.19,10.58
s1_clean_5obj_s551_20260918_032235_666,s1_clean_5obj_s551,s1_clean,rule,True,failed,False,3,5,False,GRASP_MISS,1,2,0,446.0,11.21
s1_clean_5obj_s552_20260918_032247_438,s1_clean_5obj_s552,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.46,7.3
s1_clean_5obj_s560_20260918_032255_298,s1_clean_5obj_s560,s1_clean,rule,True,failed,False,2,5,False,TARGET_NO_FREE_SLOT,0,3,0,191.44,4.75
s1_clean_5obj_s561_20260918_032300_611,s1_clean_5obj_s561,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.28,7.49
s1_clean_5obj_s562_20260918_032308_669,s1_clean_5obj_s562,s1_clean,rule,True,failed,False,3,5,False,TARGET_NO_FREE_SLOT,0,3,0,255.47,6.11
s1_clean_5obj_s570_20260918_032315_330,s1_clean_5obj_s570,s1_clean,rule,True,success,True,5,5,True,,0,1,0,320.59,7.43
s1_clean_5obj_s571_20260918_032323_313,s1_clean_5obj_s571,s1_clean,rule,True,failed,False,1,5,False,TARGET_NO_FREE_SLOT,0,3,0,127.38,6.11
s1_clean_5obj_s572_20260918_032329_992,s1_clean_5obj_s572,s1_clean,rule,True,success,True,5,5,True,,0,1,0,321.38,8.06
s1_clean_5obj_s580_20260918_032338_621,s1_clean_5obj_s580,s1_clean,rule,True,failed,False,2,5,False,TARGET_NO_FREE_SLOT,0,3,0,191.28,6.66
s1_clean_5obj_s581_20260918_032345_837,s1_clean_5obj_s581,s1_clean,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,0,3,0,319.18,8.05
s1_clean_5obj_s582_20260918_032354_434,s1_clean_5obj_s582,s1_clean,rule,True,failed,False,3,5,False,TARGET_NO_FREE_SLOT,0,3,0,255.45,6.58
s1_clean_5obj_s590_20260918_032401_585,s1_clean_5obj_s590,s1_clean,rule,True,failed,False,1,5,False,TARGET_NO_FREE_SLOT,0,3,0,127.88,3.29
s1_clean_5obj_s591_20260918_032405_425,s1_clean_5obj_s591,s1_clean,rule,True,failed,False,4,5,False,IK_OR_PATH_UNREACHABLE,0,3,0,441.27,10.59
s1_clean_5obj_s592_20260918_032416_581,s1_clean_5obj_s592,s1_clean,rule,True,failed,False,2,5,False,TARGET_NO_FREE_SLOT,0,3,0,191.26,6.71
